image_name,response_key,response_time,location,cue_location,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t140,t141,t142,t143,t144,t145,t146,t147,t148,t149,t150,t151,t152,t153,t154,t155,t156,t157,t158,t159,t160,t161,t162,t163,t164,t165,t166,t167,t168,t169,t170,t171,t172,t173,t174,t175,t176,t177,t178,t179,t180,t181,t182,t183,t184,t185,t186,t187,t188,t189,t190,t191,t192,t193,t194,t195,t196,t197,t198,t199,t200,t201,t202,t203,t204,t205,t206,t207,t208,t209,t210,t211,t212,t213,t214,t215,t216,t217,t218,t219,t220,t221,t222,t223,t224,t225,t226,t227,t228,t229,t230,t231,t232,t233,t234,t235,t236,t237,t238,t239,t240,t241,t242,t243,t244,t245,t246,t247,t248,t249,t250,t251,t252,t253,t254,t255,t256,t257,t258,t259,t260,t261,t262,t263,t264,t265,t266,t267,t268,t269,t270,t271,t272,t273,t274,t275,t276,t277,t278,t279,t280,t281,t282,t283,t284,t285,t286,t287,t288,t289,t290,t291,t292,t293,t294,t295,t296,t297,t298,t299,t300,t301,t302,t303,t304,t305,t306,t307,t308,t309,t310,t311,t312,t313,t314,t315,t316,t317,t318,t319,t320,t321,t322,t323,t324,t325,t326,t327,t328,t329,t330,t331,t332,t333,t334,t335,t336,t337,t338,t339,t340,t341,t342,t343,t344,t345,t346,t347,t348,t349,t350,t351,t352,t353,t354,t355,t356,t357,t358,t359,t360,t361,t362,t363,t364,t365,t366,t367,t368,t369,t370,t371,t372,t373,t374,t375,t376,t377,t378,t379,t380,t381,t382,t383,t384,t385,t386,t387,t388,t389,t390,t391,t392,t393,t394,t395,t396,t397,t398,t399,t400,t401,t402,t403,t404,t405,t406,t407,t408,t409,t410,t411,t412,t413,t414,t415,t416,t417,t418,t419,t420,t421,t422,t423,t424,t425,t426,t427,t428,t429,t430,t431,t432,t433,t434,t435,t436,t437
FS/902.png,e,0.4903394998982548,4.0,0.0,4.1771855,4.1986175,4.1993523,4.2031446,4.1940656,4.2407274,4.2258916,4.2421637,4.256052,4.241131,4.23898,4.19881,4.2293835,4.2666187,4.254103,4.25379,4.2412586,4.24986,4.2532725,4.275113,4.2543955,4.245866,4.245302,4.250302,4.2427745,4.268491,4.2459774,4.26708,4.2521415,4.2768345,4.2512484,4.247998,4.264564,4.2749887,4.2381797,4.2608614,4.261907,4.251092,4.261418,4.2449365,4.247046,4.258761,4.2405105,4.258048,4.253089,4.2478995,4.255775,4.2403593,4.268762,4.2461886,4.239414,4.2033467,4.2383857,4.231443,4.225541,4.265218,4.261675,4.2328067,4.2384353,4.235834,4.228574,4.217397,4.2370086,4.239055,4.2367125,4.2034335,4.238048,4.2112083,4.210198,4.230255,4.2095137,4.218867,4.221573,4.1901255,4.2052183,4.220684,4.2027435,4.2021103,4.2051477,4.1838436,4.2182484,4.199157,4.196108,4.198431,4.210272,4.200192,4.1818714,4.1801176,4.187988,4.200495,4.208135,4.19972,4.1968555,4.2040634,4.194048,4.1927633,4.1887536,4.1913867,4.1943445,4.1879907,4.194129,4.1722736,4.1877036,4.1952486,4.198321,4.1974587,4.1785913,4.206053,4.1829643,4.198399,4.1925845,4.182774,4.1865525,4.164641,4.1640096,4.195171,4.186403,4.19317,4.160735,4.184872,4.1379347,4.1564317,4.186925,4.174112,4.1575503,4.1476173,4.138686,4.1514707,4.1711497,4.139136,4.151169,4.1465063,4.1426725,4.143276,4.1372695,4.1383038,4.1435013,4.1401443,4.1482472,4.1396484,4.14159,4.113263,4.1183896,4.1188717,4.114549,4.091468,4.065004,4.0765142,4.075717,4.072014,4.064468,4.045481,4.015504,4.041076,3.9996989,3.9910748,3.9773674,3.9468107,3.9573221,3.9378135,3.9333198,3.901948,3.9137585,3.884209,3.8571002,3.7971766,3.7921488,1.4381703,3.7166386,3.7542248,3.7859552,3.7025354,3.746273,3.7438924,3.7885494,3.781673,3.779666,3.7876668,3.7692497,3.7932084,3.7805088,3.8096907,3.783181,3.7964578,3.7961311,3.8304083,3.798544,3.8039005,3.8049135,3.8206732,3.812769,3.7926927,3.7935758,3.7886093,3.8067527,3.8109305,3.7988322,3.802183,3.8144715,3.7770221,3.8068209,3.7973368,3.7903986,3.818477,3.807731,3.802752,3.803043,3.7975595,3.8152192,3.803829,3.8493342,3.8119476,3.8142154,3.8542347,3.8154223,3.8515775,3.8073614,3.8232226,3.8134973,3.8148558,3.817109,3.8223608,3.7792962,3.792355,3.765922,3.7649841,3.7544491,3.7878294,3.736688,3.7318485,3.7478101,3.7347534,3.7135308,3.7143805,3.6814716,3.6974294,3.6859143,3.6698675,3.668411,3.658716,3.6640365,3.6493504,3.6553307,3.6630564,3.6768756,3.6580672,3.6345026,3.6398208,3.659011,3.6690915,3.6512535,3.6528313,3.657748,3.6621597,3.649179,3.6501172,3.6564085,3.651226,3.6706836,3.679323,3.6628418,3.6872866,3.669583,3.7109234,3.6543741,3.6943557,3.6837888,3.6983511,3.700689,3.7220316,3.7121592,3.7295468,3.727674,3.717022,3.702848,3.6897762,3.824137,3.8547647,3.9157484,3.8131104,3.8186784,3.828442,3.881721,3.889304,3.885356,3.8755689,3.8826256,3.900705,3.9136944,3.8963614,3.9094298,3.8927095,3.921553,3.9461114,3.900654,3.9024034,3.9526973,3.9283438,3.955222,3.9253938,3.9482296,3.9481416,3.9420283,3.9569783,3.964432,3.9579704,3.9653745,3.9669507,3.9619212,3.9363673,3.9888172,3.9505332,4.005325,3.9903975,3.9922206,4.0311003,4.0159035,4.002985,4.028457,4.023413,4.020386,4.0410714,4.031223,4.0292444,4.0421786,4.0430303,4.0267854,4.044266,4.016521,4.0336156,4.0440426,4.031776,4.063463,4.059504,4.063393,4.069214,4.0567474,4.06695,4.047782,4.0561695,4.0780454,4.04716,4.048199,4.037038,4.063812,4.0708246,4.043931,4.0657,4.033932,4.0541453,4.031476,4.033037,4.0379148,4.037977,4.0221744,4.0215616,4.03241,4.0336127,4.050147,4.033574,4.027105,4.033101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FS/32.png,e,0.9134831998962908,4.0,-4.0,3.773297,3.7815628,3.795704,3.7733603,3.8005455,3.8092177,3.7780583,3.8269727,3.8208451,3.8210442,3.8380063,3.8211298,3.8202925,3.8154879,3.8170729,3.7928956,3.8169203,3.8253207,3.7992592,3.819728,3.817688,3.8103094,3.824007,3.807247,3.7738202,3.923686,3.8041763,3.71204,3.7061026,3.756527,3.7705774,3.7164445,3.7168636,3.706701,3.7534301,3.787862,3.7961628,3.8055203,3.785787,3.7916818,3.7966788,3.80967,3.7986434,3.8346875,3.8027563,3.8100007,3.8116746,3.8047316,3.8100264,3.8022037,3.8013923,3.8359823,3.7922919,3.8130107,3.8176801,3.8008952,3.7953985,3.8059518,3.7934926,3.8107831,3.7977943,3.7977586,3.793264,3.8210886,3.8125443,3.805816,3.8095217,3.81805,3.8210661,3.8134081,3.8078678,3.8229625,3.8309574,3.8300662,3.8260045,3.822119,3.865093,3.8095517,3.8167844,3.858123,3.8472571,3.8422363,3.8736203,3.8489788,3.849379,3.8420286,3.8942072,3.8937728,3.8675044,3.8754063,3.8731494,3.881404,3.8780987,3.8817434,3.8764436,3.8460326,3.8667488,3.863873,3.8983285,3.8696816,3.8748376,3.896812,3.891591,3.8945467,3.8988864,3.8878174,3.9103317,3.8777757,3.8957894,3.8791878,3.870906,3.8800724,3.8888025,3.9015267,3.9506018,3.903333,3.8935678,3.9297757,3.9087021,3.932146,3.9237502,3.907471,3.9256508,3.9362526,3.9184427,3.9206202,3.9323888,3.9586802,3.9430952,3.9705439,3.9328487,3.9318595,3.9317698,3.902368,3.9351182,3.9205024,3.901847,3.9159253,3.9007661,3.8991027,3.9016354,3.8906655,3.9095922,3.871029,3.8856573,3.879922,3.8797798,3.8727252,3.8504813,3.8683603,3.8612463,3.8461301,3.8670094,3.8463552,3.8359635,3.8466234,3.826546,3.8445096,3.8365707,3.8512926,3.8366525,3.829987,3.869102,3.823336,3.8462737,3.8572521,3.8589609,3.8244202,3.8878415,3.8638995,3.8451176,3.8952103,3.8864906,3.866381,3.8808796,3.881036,3.8657675,3.8652666,3.871299,3.9000807,3.9038742,3.9126554,3.9022572,3.9155927,3.8808718,3.9233854,3.9172907,3.9242575,3.9318733,3.9254255,3.9381113,3.9523914,3.953469,3.9617748,3.9428997,3.9548557,3.9439356,3.943401,3.9526901,3.9570718,3.9911964,3.9550743,3.9602847,3.9547315,3.9768608,3.9765685,3.9811697,3.977356,3.9780421,3.978688,3.9672065,3.968591,3.9585114,3.9390092,3.9258242,3.9308152,3.8717527,3.8578966,3.8050873,3.8017516,3.8011658,3.7604427,3.7327197,3.7531734,3.7183297,3.6940758,3.6618352,3.6667314,3.6132317,3.5769815,3.5888722,3.5724773,3.5714235,3.5590248,3.5288718,3.5174866,3.484858,3.505706,3.448217,3.4575481,3.4688318,3.449648,3.4564567,3.4288285,3.3832998,3.3940165,3.3987002,3.3960202,3.399802,3.4152567,3.413101,3.4176145,3.3934681,3.4264364,3.4074385,3.402055,3.4022818,3.4032018,3.4139352,3.4311633,3.411048,3.4092486,3.4302025,3.4263682,3.4224377,3.4248126,3.429825,3.414075,3.4443495,3.4297392,3.4465272,3.4497483,3.4353101,3.4666712,3.4737823,3.4750447,3.4886405,3.4890156,3.5138829,3.5319052,3.547624,3.5488915,3.561211,3.5618088,3.589774,3.5711179,3.5977707,3.5662684,3.6232762,3.5968277,3.6266916,3.6263375,3.64324,3.6592896,3.673308,3.6784112,3.6910613,3.7111049,3.707103,3.7324924,3.7070603,3.7330844,3.7450006,3.7296584,3.739758,3.7406514,3.7528145,3.7703233,3.7950766,3.772508,3.802783,3.811229,3.8170176,3.8221128,3.818095,3.8053317,3.8334491,3.8383226,3.825734,3.8376725,3.8300612,3.8581727,3.8483806,3.8607826,3.8756967,3.8690307,3.8686962,3.873672,3.9158895,3.9096668,3.8747807,3.9077053,3.900149,3.8911562,3.914804,3.8804991,3.8832312,3.8773232,3.9351568,3.9617684,4.0332875,3.9239438,3.9271758,3.995649,4.0042233,4.0111837,3.9902682,3.979192,3.973811,3.98743,3.9830534,4.0181394,3.9816597,4.0015445,3.9931872,4.017901,4.0347714,4.0366154,4.0437593,4.0180616,4.0205016,4.0351424,4.040849,4.0465765,4.0417113,4.053774,4.029934,4.030178,4.0357103,4.0377502,4.042156,4.0766544,4.080747,4.0540185,4.056723,4.0610504,4.0662007,4.064567,4.094986,4.0819225,4.0708275,4.0781746,4.074591,4.0768437,4.0835853,4.078018,4.0812955,4.0595274,4.088766,4.080696,4.0911527,4.06937,4.054354,4.05439,4.0837874,4.051483,4.0508647,4.070844,4.0367045,4.031861,4.0530443,4.00459,4.0449233,4.006198,4.0148168,4.040766,3.9925811,4.035708,4.013864,4.0159035,4.000322,4.034605,,,,,,,,,,,,,,,,,,,,,,,,,
FS/52.png,e,0.5677457998972386,-8.0,4.0,3.9537628,3.9688365,3.9868615,3.9745288,3.9855661,3.9559329,3.9846327,4.002919,4.0011754,3.9798756,3.9950714,4.003159,3.9753547,3.9692583,4.009458,3.9948926,3.9881158,4.010873,3.989188,4.024276,3.9878097,4.0149255,4.0103765,3.9937525,4.009836,3.9999735,3.9819355,4.0268483,4.0098214,3.9979334,4.0027018,3.9992528,4.0030813,3.996229,3.9978173,3.9785345,3.997527,3.9804907,3.9849749,4.002872,3.9805691,3.998081,3.983061,4.0249753,4.00114,3.995228,3.9993005,3.9736338,3.9830763,3.9936955,4.000252,3.9888504,3.9708958,4.014802,3.964655,3.984746,3.9753418,3.9542477,3.909183,3.9578042,3.9347355,3.9176297,3.906181,3.8919997,3.8809466,3.876487,3.852449,3.8339372,3.8398178,3.8390968,3.83877,3.796382,3.8116567,3.7774446,3.8068726,3.796505,3.767149,3.7577815,3.7667887,3.733765,3.7257226,3.6891108,3.7151966,3.6943555,3.6902454,3.6775742,3.684183,3.688757,3.7365355,3.754243,3.7501361,3.7252524,3.7433405,3.7551835,3.7638674,3.7432113,3.7209013,3.765211,3.7470868,3.784568,3.7809203,3.784292,3.7910528,3.7740338,3.800222,3.824742,3.777245,3.8012934,3.7963645,3.8070848,3.8358634,3.8402724,3.816464,3.82613,3.8504632,3.836435,3.8495693,3.8554149,3.8547275,3.8642392,3.8545408,3.8713489,3.904777,3.8962574,3.8967245,3.8826082,3.9211276,3.9153967,3.9053411,3.8886428,3.8847969,3.8912845,3.8966517,3.905109,3.9035437,3.9029386,3.913572,3.912496,3.9231298,3.873895,3.8730154,3.888735,3.9123018,3.8869944,3.902723,3.8902652,3.881157,3.875076,3.8944108,3.8500702,3.8699412,3.856611,3.8753464,3.834868,3.8744576,3.8636706,3.8881743,3.862895,3.8719156,3.845166,3.8564801,3.876808,3.8387291,3.8686247,3.8883536,3.887242,3.8387055,3.8537178,3.9122791,3.9048734,3.9106998,3.9064112,3.891056,3.892549,3.916429,3.888469,3.8727608,3.9118714,3.919219,3.9156885,3.9060261,3.900387,3.9047434,3.873448,3.9109645,3.9242861,3.90002,3.9052396,3.9151797,3.9265764,3.915409,3.913948,3.9291377,3.9475667,3.892787,3.871028,3.901989,3.8826997,3.8839037,3.8732438,3.8936627,3.9117908,3.936549,3.9062803,3.8915,3.92224,3.931341,3.8958008,3.9057207,3.884779,3.8942409,3.8663256,3.871053,3.8414485,3.8111994,3.822483,3.7768457,3.783653,3.7740178,3.7521505,3.7544029,3.7330692,3.709312,3.7046044,3.669077,3.6571243,3.6589754,3.6507974,3.6417122,3.6490571,3.6112313,3.5763993,3.5739539,3.5944903,3.573453,3.560605,3.543804,3.549461,3.5217328,3.549051,3.535827,3.525958,3.519132,3.5183892,3.551006,3.494413,3.5022151,3.5356658,3.5282497,3.5113719,3.5403452,3.5576324,3.5517404,3.541609,3.5690727,3.5174973,3.5573008,3.552659,3.525477,3.5848675,3.5905485,3.6143014,3.5607412,3.6413171,3.6202157,3.61454,3.607876,3.6461072,3.634939,3.6401768,3.638642,3.6488376,3.6580803,3.6908674,3.6802423,3.7100737,3.7159796,3.7208333,3.7204337,3.7318456,3.744192,3.7782373,3.7665005,3.7584128,3.7450852,3.7650287,3.7475262,3.7442515,3.7691095,3.79692,3.7877038,3.8050737,3.8120835,3.8004067,3.8119953,3.8171394,3.8403835,3.8285382,3.8201687,3.8150961,3.846314,3.8644264,3.8605123,3.8765717,3.8659835,3.883427,3.9035232,3.8988178,3.8981028,3.9250076,3.9117427,3.930229,3.931413,3.9278855,3.924474,3.94765,3.9377785,3.927211,3.9287734,3.9141438,3.9239795,3.91924,3.91905,3.9203346,3.9285445,3.94251,3.948422,3.9522922,3.9418147,3.9385188,3.9461694,3.9496098,3.9282193,3.9007213,3.8831997,4.0455484,3.9782922,3.9659383,3.9745412,3.9876313,3.970145,3.983474,4.011432,4.014056,3.9960616,4.012084,4.023075,4.007237,4.024416,4.026338,4.003757,3.9841874,4.023462,4.031841,4.0115676,4.005084,4.0388675,4.0458,4.02823,4.0071898,4.006828,4.035305,4.029731,4.023618,4.0418177,4.049765,3.9957955,4.050148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FS/712.png,e,0.2613605000078678,0.0,16.0,3.905874,3.9429798,3.8971634,3.9293425,3.8865173,3.9420922,3.951802,3.9570198,3.9411469,3.954177,3.9759886,3.972369,3.9876745,3.9710147,3.96884,3.9519837,4.000027,3.9680822,3.987351,3.9705534,3.974812,4.0132627,3.9727914,3.9682662,3.951708,3.9591148,3.9994,3.986574,3.9951484,3.9806714,3.964735,3.979234,3.9933157,4.0103664,3.9765744,3.9842782,3.9861412,3.9679878,3.9845176,3.978082,3.9760647,3.9863844,3.9767418,3.9937456,3.9783957,3.9915366,3.985978,3.9653199,3.9943752,3.9852512,3.983731,3.9801974,3.9777176,3.9788902,3.960686,3.9784427,3.9439325,3.9392128,3.9390686,3.9410439,3.9290562,3.8835454,3.9164507,3.9186318,3.8840363,3.8427248,3.8276565,3.8259757,3.8158927,3.7668962,3.7668438,3.7262857,3.7379541,3.7304974,3.7388346,3.7091553,3.708234,3.6868277,3.680482,3.683716,3.6508882,3.655233,3.6308715,3.6613574,3.624871,3.6072278,3.6207526,3.6215534,3.615063,3.6184263,3.5937448,3.596477,3.5731006,3.5946386,3.5897946,3.5710232,3.5758636,3.5966523,3.581321,3.5967162,3.5718198,3.5935736,3.5921195,3.5622709,3.5278082,3.5524862,3.5383055,3.5723279,3.5980978,3.5466363,3.55042,3.5830119,3.5491996,3.5964823,3.5626693,3.6033683,3.5484698,3.5833225,3.586291,3.5877397,3.6030495,3.642314,3.612312,3.5981538,3.6390622,3.6034694,3.622246,3.6190288,3.6225817,3.6156077,3.6348062,3.6287699,3.6346352,3.636818,3.6550026,3.6587362,3.6599321,3.7050285,3.6665356,3.647735,3.6644678,3.6724265,3.6814697,3.6729043,3.6535459,3.6470602,3.6725924,3.6534603,3.6621714,3.630735,3.6440468,3.5937555,3.5783129,3.5962248,3.6052253,3.6123376,3.6069834,3.599829,3.591632,3.6103983,3.6176126,3.5761375,3.5746949,3.577376,3.5874186,3.5674176,3.565169,3.5639048,3.5726335,3.5244253,3.572368,3.5575225,3.590754,3.5729604,3.5597825,3.5697727,3.5217667,3.5488753,3.55047,3.5251505,3.554228,3.5527992,3.5514808,3.6200771,3.5723507,3.5659804,3.5887222,3.5785065,3.5639622,3.5770214,3.5959487,3.5912557,3.5860505,3.6207151,3.6410344,3.6182792,3.6177452,3.6016715,3.626143,3.6319385,3.6325529,3.6188774,3.638036,3.6245775,3.6287591,3.6467552,3.6403327,3.639806,3.67356,3.6517637,3.6519766,3.670371,3.6566825,3.669936,3.6861386,3.672154,3.707655,3.7135637,3.6785452,3.6671736,3.70304,3.7139387,3.716838,3.725293,3.7042701,3.709281,3.6853545,3.6908114,3.6876633,3.6690426,3.655913,3.6460314,3.6385586,3.602015,3.5975451,3.5884793,3.5934148,3.527642,3.5183225,3.5182714,3.5126414,3.4778335,3.4624288,3.4005167,3.3839662,3.3690434,3.3428266,3.3547418,3.338256,3.3268023,3.3118625,3.257184,3.250555,3.2499688,3.2245088,3.2085433,3.2207403,3.2220626,3.1934507,3.1977098,3.2231722,3.1977434,3.1810808,3.1939898,3.1679702,3.1677325,3.167241,3.1659331,3.1659787,3.163172,3.166227,3.1482093,3.1517715,3.162384,3.1832538,3.1454856,3.146433,3.174753,3.1589782,3.1499226,3.1389167,3.1267457,3.2733772,3.31108,3.238208,3.3439028,3.3031666,3.3488696,3.329384,3.345122,3.3865383,3.3890984,3.3527303,3.3664944,3.3670368,3.3788643,3.4036288,3.4205804,3.4115038,3.4211981,3.438596,3.415427,3.4364407,3.432481,3.4280105,3.4535985,3.4520218,3.4519885,3.4874215,3.4821036,3.4641194,3.4774294,3.514165,3.4889846,3.4775896,3.5094538,3.5055542,3.5056849,3.558352,3.5136626,3.5467415,3.5433311,3.5416293,3.566611,3.5769591,3.577994,3.5700896,3.5889342,3.600659,3.5994747,3.62891,3.6043658,3.6528685,3.6595688,3.6333609,3.632709,3.65338,3.6476467,3.627609,3.6597896,3.6573877,3.6481884,3.647762,3.669795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FS/572.png,e,0.430185800185427,4.0,0.0,3.786709,3.7788525,3.7537944,3.7327757,3.733008,3.7776415,3.7868557,3.7720397,3.7738597,3.788905,3.7740362,3.7822025,3.798689,3.763323,3.7969933,3.7959917,3.761952,3.7871978,3.7876003,3.8057697,3.8071802,3.835134,3.7967083,3.824864,3.7939525,3.8180158,3.82743,3.8262625,3.819361,3.8181489,3.8275404,3.8352501,3.8332975,3.8425105,3.8157756,3.8239555,3.8376722,3.83075,3.8167624,3.8420901,3.8726516,3.832319,3.8585558,3.8403575,3.8422873,3.8388393,3.8661027,3.8458507,3.8351107,3.8450296,3.8423004,3.8487797,3.8354094,3.8349936,3.8272326,3.8210802,3.8061254,3.8186529,3.8207839,3.8107662,3.7983584,3.7976186,3.7758403,3.7717185,3.7676842,3.7702422,3.744184,3.7507126,3.7309911,3.718494,3.7148693,3.7094564,3.6784563,3.7102993,3.722404,3.7077909,3.6927333,3.688518,3.7125843,3.66977,3.676291,3.6700919,3.6765118,3.6184876,3.661207,3.638927,3.6510441,3.6554992,3.6697516,3.6592655,3.6647904,3.6691902,3.6551769,3.6537168,3.6505744,3.627004,3.6845644,3.6474178,3.6282694,3.6668546,3.6564846,3.6586583,3.6342165,3.6163409,3.653909,3.6393585,3.5973196,3.6124032,3.5972044,3.6268523,3.610779,3.6275756,3.593323,3.6129444,3.6367996,3.6411316,3.643266,3.6387112,3.632511,3.618262,3.600387,3.6192942,3.609212,3.6252844,3.6462321,3.5894022,3.6160772,3.6508687,3.6573179,3.644473,3.6556125,3.643568,3.6560583,3.6402957,3.653232,3.6676688,3.6436875,3.6706185,3.6130307,3.625511,3.619417,3.6208372,3.6249251,3.6069112,3.5840185,3.602857,3.6050189,3.5981798,3.5910554,3.5564795,3.5676725,3.5601442,3.5984724,3.558491,3.563078,3.5265794,3.5608578,3.550609,3.5047648,3.5395198,3.51943,3.5319667,3.5155923,3.5025136,3.5116224,3.532287,3.5164444,3.5290546,3.4998884,3.545233,3.5416305,3.5292227,3.5065444,3.5107222,3.5119388,3.531516,3.55974,3.536767,3.5426507,3.5421474,3.5458682,3.549761,3.5569654,3.5812397,3.5819232,3.5387397,3.5609794,3.5697997,3.5836957,3.593254,3.583982,3.544724,3.5949912,3.5929096,3.6398766,3.5806003,3.6034172,3.6170113,3.6016707,3.6339443,3.6547303,3.6348069,3.628225,3.6484237,3.6470628,3.6667445,3.6627378,3.6525514,3.6693032,3.6506963,3.6724763,3.688073,3.6749043,3.682077,3.6901221,3.6908627,3.6607435,3.6930618,3.6787286,3.6650064,3.6778421,3.6460845,3.649501,3.6230114,3.5831876,3.5811782,3.5379276,3.5432403,3.5459323,3.5190814,3.4983816,3.5196042,3.4982972,3.4637337,3.4656353,3.443055,3.4106514,3.383539,3.38273,3.394647,3.3737817,3.381386,3.3589897,3.3500953,3.3495889,3.3489137,3.3499482,3.3471506,3.350949,3.3334892,3.3427439,3.3044813,3.330749,3.3382406,3.328019,3.3258119,3.3460543,3.3213007,3.3093963,3.3484519,3.3105357,3.3244414,3.3298001,3.3405206,3.3434255,3.352287,3.3648632,3.384126,3.3715389,3.3770776,3.3472621,3.412056,3.3762603,3.3750505,3.4125195,3.3872137,3.4038577,3.437919,3.4276085,3.4177945,3.4388409,3.459732,3.4680192,3.4672415,3.4290617,3.492064,3.5185359,3.4920473,3.4779983,3.5577939,3.5472896,3.5610905,3.567644,3.556474,3.5692077,3.6118953,3.5938785,3.6538572,3.6185706,3.622946,3.6513557,3.6643438,3.6522412,3.6672637,3.657554,3.6751134,3.6984196,3.7266574,3.722561,3.7164028,3.7099752,3.7214286,3.7482352,3.7533386,3.7364028,3.7414186,3.7470303,3.7543108,3.7736993,3.7694237,3.757847,3.7536051,3.7858255,3.777342,3.7879028,3.7721188,3.7926383,3.7883437,3.8269327,3.8315299,3.829632,3.8447225,3.831883,3.8619595,3.8465734,3.8423717,3.8577406,3.8552692,3.8430004,3.8718977,3.8602843,3.8574426,3.8567126,3.854252,3.8384397,3.8683577,3.8571978,1.6029184,3.8984056,3.86216,3.8726075,3.874184,3.8898985,3.871099,3.9226704,3.8969977,3.9205039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
