image_name,response_key,response_time,location,cue_location,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t140,t141,t142,t143,t144,t145,t146,t147,t148,t149,t150,t151,t152,t153,t154,t155,t156,t157,t158,t159,t160,t161,t162,t163,t164,t165,t166,t167,t168,t169,t170,t171,t172,t173,t174,t175,t176,t177,t178,t179,t180,t181,t182,t183,t184,t185,t186,t187,t188,t189,t190,t191,t192,t193,t194,t195,t196,t197,t198,t199,t200,t201,t202,t203,t204,t205,t206,t207,t208,t209,t210,t211,t212,t213,t214,t215,t216,t217,t218,t219,t220,t221,t222,t223,t224,t225,t226,t227,t228,t229,t230,t231,t232,t233,t234,t235,t236,t237,t238,t239,t240,t241,t242,t243,t244,t245,t246,t247,t248,t249,t250,t251,t252,t253,t254,t255,t256,t257,t258,t259,t260,t261,t262,t263,t264,t265,t266,t267,t268,t269,t270,t271,t272,t273,t274,t275,t276,t277,t278,t279,t280,t281,t282,t283,t284,t285,t286,t287,t288,t289,t290,t291,t292,t293,t294,t295,t296,t297,t298,t299,t300,t301,t302,t303,t304,t305,t306,t307,t308,t309,t310,t311,t312,t313,t314,t315,t316,t317,t318,t319,t320,t321,t322,t323,t324,t325,t326,t327,t328,t329,t330,t331,t332,t333,t334,t335,t336,t337,t338,t339,t340,t341,t342,t343,t344,t345,t346,t347,t348,t349,t350,t351,t352,t353,t354,t355,t356,t357,t358,t359,t360,t361,t362,t363,t364,t365,t366,t367,t368,t369,t370,t371,t372,t373,t374,t375,t376,t377,t378,t379,t380,t381,t382,t383,t384,t385,t386,t387,t388,t389,t390,t391,t392,t393,t394,t395,t396,t397,t398,t399,t400,t401,t402,t403,t404,t405,t406,t407,t408,t409,t410,t411,t412,t413,t414,t415,t416,t417,t418,t419,t420,t421,t422,t423,t424,t425,t426,t427,t428,t429,t430,t431,t432,t433,t434,t435,t436,t437
FS/491.png,e,0.3524176999926567,-4.0,-4.0,4.1900806,4.193873,4.209041,4.190031,4.2186656,4.212321,4.2198286,4.208807,4.24779,4.223601,4.24683,4.2182236,4.238167,4.238988,4.2438006,4.2597528,4.260746,4.264933,4.2650657,4.2614155,4.269022,4.289019,4.2878485,4.2837434,4.3068247,4.3123765,4.3076634,4.302817,4.296931,4.3029957,4.320217,4.3183875,4.31494,4.333595,4.332726,4.319982,4.330448,4.347716,4.332422,4.329183,4.328933,4.319673,4.3103065,4.34446,4.3315353,4.32949,4.3493514,4.3172784,4.33668,4.352069,4.342201,4.346659,4.3159804,4.3387537,4.319138,4.33144,4.3026295,4.310905,4.2863946,4.287553,4.273165,4.2814918,4.2801876,4.245869,4.264424,4.230224,4.2245197,4.2282906,4.1967273,4.2004466,4.1887994,4.1724143,4.137565,4.13796,4.1411295,4.145963,4.1482215,4.1507974,4.145752,4.1008472,4.212049,4.127222,4.1011915,4.093187,4.0856004,4.0825953,4.127964,4.08902,4.159177,4.1350455,4.1357446,4.162033,4.1501007,4.1335797,4.1418056,4.168025,4.157558,4.174541,4.15627,4.1692123,4.1905794,4.183465,4.1987247,4.1785145,4.1919036,4.1944385,4.178422,4.191974,4.1959977,4.211126,4.2152085,4.2026277,4.2087784,4.216141,4.23221,4.2275715,4.2389936,4.2519813,4.2439756,4.258427,4.258967,4.24499,4.2512736,4.253971,4.2512345,4.2686286,4.2610817,4.2610793,4.2700343,4.2654686,4.263962,4.273682,4.2616796,4.2731667,4.235628,4.2508073,4.244826,4.212819,4.224156,4.2096014,4.1869106,4.18564,4.2099285,4.197426,4.151947,4.168694,4.1900716,4.170205,4.1726217,4.1406693,4.1347294,4.1393147,4.1371675,4.1361446,4.1368027,4.166272,4.151646,4.162324,4.140181,4.129832,4.1372814,4.1441383,4.1676784,4.156069,4.1180773,4.1276126,4.132751,4.138696,4.161836,4.150965,4.152755,4.147899,4.1775494,4.164952,4.1774898,4.173092,4.1667423,4.1759,4.1936617,4.163508,4.172325,4.182501,4.194605,4.19585,4.175655,4.188496,4.2044683,4.198237,4.2096868,4.2069244,4.20493,4.2081504,4.188217,4.2065535,4.185507,4.2367196,4.200414,4.2196364,4.201747,4.2139506,4.218833,4.2120843,4.2023034,4.195266,4.1883717,4.1912837,4.1643343,4.1320086,4.0825076,4.06831,4.050017,4.0365353,4.029561,4.008084,3.9773424,3.9379463,3.8915625,3.884106,3.8556035,3.8553798,3.8097296,3.8127728,3.785929,3.7787542,3.7850266,3.772419,3.7321033,3.7266066,3.7294679,3.7266405,3.6957228,3.6893861,3.6377447,3.6496248,3.627466,3.6227524,3.626932,3.6232612,3.6034267,3.6186626,3.6098034,3.6181974,3.5986903,3.6015553,3.6011274,3.60458,3.609799,3.6064634,3.6040716,3.5992866,3.6029458,3.5709124,3.574073,3.7171056,3.723698,3.6999495,3.7188356,3.7466538,3.7780702,3.8000512,3.8236732,3.840614,3.8505402,3.8439333,3.8579063,3.8424518,3.8797576,3.881444,3.8894503,3.8914948,3.9166105,3.9112515,3.8937643,3.9233243,3.946445,3.9180222,3.9224968,3.9560041,3.9511497,3.959954,3.9793222,3.9947045,3.98414,3.991805,3.9855006,3.9891186,4.0143223,4.01868,4.0444603,4.0328636,4.0462384,4.069269,4.066708,4.0591493,4.0858774,4.0386004,4.080167,4.083613,4.0891266,4.1012716,4.114332,4.0969605,4.1102185,4.122339,4.117374,4.1251297,4.1084814,4.132187,4.1328883,4.1580777,4.1770816,4.170892,4.152312,4.1638594,4.173276,4.1710925,4.170336,4.1861215,4.166634,4.1869383,4.200244,4.2045836,4.20709,4.222674,4.2099113,4.2260156,4.219982,4.2105384,4.215933,4.224001,4.227906,4.2186217,4.201424,4.2341638,4.220917,4.2470617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FS/81.png,e,0.4995111001189798,16.0,16.0,4.246281,4.26107,4.24997,4.253942,4.2472477,4.242845,4.2521377,4.279533,4.2719836,4.2622466,4.276152,4.2789383,4.2576976,4.2833877,4.2787776,4.268332,4.259455,4.3002086,4.3041587,4.294931,4.2856827,4.2951527,4.2995186,4.303612,4.2869267,4.293804,4.321008,4.297889,4.3239784,4.3177214,4.314408,4.295489,4.318201,4.3145003,4.333089,4.337535,4.299332,4.328826,4.2914796,4.3012147,4.3064218,4.325522,4.2808423,1.8022296,1.27258,4.3097734,4.2871265,4.2482743,4.2391567,4.2120495,4.199756,4.242195,4.28453,4.246786,4.2501793,4.218349,4.2214766,4.2154946,4.1796827,4.179591,4.180998,4.16982,4.176921,4.1580777,4.168838,4.1551113,4.1655793,4.1947656,4.1731257,4.1564064,4.1485767,4.1704698,4.145931,4.1620564,4.1983547,4.162667,4.1788416,4.164629,4.1846757,4.1869907,4.166184,4.167541,4.1639895,4.188209,4.182924,4.194796,4.205522,4.2121363,4.1973457,4.19733,4.2134523,4.2246356,4.2137427,4.229403,4.2286224,4.2348747,4.2197447,4.231732,4.248557,4.2332096,4.232693,4.2350373,4.2343774,4.237884,4.247263,4.236723,4.222933,4.2465253,4.2528443,4.2514677,4.254995,4.260599,4.2683353,4.2670074,4.276624,4.26355,4.2862372,4.267229,4.273492,4.267081,4.236529,4.2809405,4.2642217,4.2713394,4.255082,4.246575,4.2788987,4.249807,4.2362585,4.25309,4.2153625,4.200648,4.2143517,4.1928105,4.182285,4.1631823,4.176235,4.1489887,4.1506557,4.138818,4.1206126,4.1089325,4.075881,4.074687,4.079054,4.0844436,4.0807896,4.0637856,4.04624,4.055586,4.032073,4.0591087,4.0204124,4.0392685,4.0245876,4.0482955,4.0345235,4.0309124,4.0405893,3.9870932,4.03717,4.0132284,4.0299087,4.0435185,4.0134664,4.0156536,4.048368,4.0431,4.0334973,4.052938,4.034054,4.0215955,4.0483236,4.0632663,4.065228,4.0390344,4.0344567,4.0580144,4.0748816,4.0616145,4.1044073,4.1053667,4.0846086,4.1192875,4.1061497,4.11707,4.1014495,4.103622,4.1142626,4.11176,4.133434,4.1419983,4.1409907,4.16785,4.156831,4.13993,4.1468725,4.1424975,4.144604,4.125846,4.1558027,4.1703086,4.1850142,4.1632557,4.1816874,4.1594386,4.165445,4.154614,4.1780863,4.181678,4.1766963,4.1627984,4.140757,4.154208,4.113869,4.127182,4.080463,4.060668,4.046426,4.014269,4.0121803,4.017286,3.9607294,3.9557562,3.9362707,3.932148,3.9187076,3.900138,3.875248,3.885887,3.8656478,3.8211246,3.8339071,3.7850506,3.7917793,3.792126,3.760842,3.7725456,3.7447453,3.7437236,3.7807999,3.7398934,3.747295,3.7550497,3.7350557,3.7310085,3.728106,3.731553,3.7061794,3.731211,3.7399473,3.7158027,3.7139897,3.721926,3.7364728,3.714691,3.7282476,3.7402894,3.7280645,3.7306132,3.722523,3.729491,3.7412992,3.7539442,3.7612624,3.7460637,3.7625895,3.7781336,3.7542892,3.7781267,3.7839127,3.809667,3.761304,3.7687924,3.7320635,1.7299458,3.910832,3.9456475,3.9045868,3.941825,3.9062822,3.9142485,3.9298103,3.9669561,3.9927976,4.0098977,3.988381,4.0122647,4.011017,4.026064,4.0353594,4.030908,4.0134544,4.006499,4.0283732,4.008792,4.0346575,4.0548043,4.0439634,4.0296574,4.0470767,4.0585127,4.043886,4.05804,4.0619216,4.058075,4.0654163,4.076101,4.074682,4.070463,4.0874724,4.077762,4.0879636,4.084396,4.078319,4.0949416,4.094316,4.1014366,4.0859737,4.082688,4.13059,4.122984,4.1266155,4.159296,4.137159,4.110224,4.1493645,4.147183,4.1428013,4.131199,4.1743402,4.1669545,4.1828628,4.1611066,4.1737065,4.165193,4.157543,4.1856,4.153485,4.174921,4.1910186,4.1738315,4.1996646,4.186074,4.1594257,4.1817575,4.2047276,4.2063613,4.2161045,4.1974216,4.1863713,4.218164,4.21911,4.2084675,4.2186613,4.1875353,4.20676,4.1983533,4.1967273,4.2345347,4.1901484,4.2268925,4.236651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FS/81.png,e,0.3935368000529706,8.0,8.0,4.107391,4.113584,4.1289845,4.1269803,4.1420813,4.140904,4.1431446,4.1325107,4.1455283,4.1589146,4.168914,4.1473,4.1761374,4.149112,4.1853323,4.1781335,4.174566,4.1825366,4.179198,4.167437,4.1814213,4.170832,4.212927,4.2236953,4.2271123,4.256451,4.233436,4.2537007,4.2264104,4.2427716,4.2448277,4.216974,4.240714,4.2438774,4.221445,4.2447014,4.253864,4.2745724,4.2696185,4.299219,4.259277,4.230436,4.2729244,4.2727365,4.281223,4.2908645,4.276414,4.2733417,4.273979,4.262463,4.2770324,4.3040667,4.2657895,4.292788,4.2831755,4.2871985,4.2766213,4.2882385,4.2826138,4.2469945,4.2514377,4.2581143,4.250352,4.2431355,4.234106,4.228931,4.198084,4.185075,4.1728535,4.1740127,4.1463666,4.1412253,4.1111298,4.1233196,4.114566,4.102994,4.0803347,4.0710196,4.071844,4.085628,4.0476484,4.064862,4.0614934,4.0313005,4.0538125,4.0570507,4.03583,4.048394,4.049455,4.0380125,4.0490656,4.0569453,4.0301094,4.048241,4.0462027,4.049954,4.046374,4.032748,4.0470986,4.039612,4.055199,4.045083,4.0566897,4.0430703,4.07526,4.036925,4.040907,4.064003,4.0513735,4.0580864,4.082902,4.0627704,4.05169,4.06779,4.059665,4.076358,4.0661674,4.077567,4.0856256,4.1111336,4.1300287,4.1193986,4.1323876,4.0931025,4.1151037,4.120441,4.144115,4.0981817,4.113926,4.1611814,4.1443653,4.155827,4.112885,4.1783485,4.171527,4.1523046,4.231766,4.2073,4.1847887,4.1871767,4.178247,4.1891217,4.18307,4.1819334,4.170428,4.172228,4.178507,4.127628,4.1300683,4.084145,4.0773506,4.0967474,4.0840945,4.0611563,4.05082,4.047667,4.004184,3.999711,3.9605196,3.9829645,3.9740872,3.9625726,3.945752,3.9569066,3.9120507,3.9312878,3.9146905,3.8893323,3.8806446,3.905427,3.8977125,3.8841853,3.8792865,3.8634782,3.886144,3.8854516,3.858526,3.8856614,3.850144,3.85209,3.8705838,3.860335,3.8281314,3.8813415,3.879238,3.89353,3.85977,3.869578,3.8703687,3.8399446,3.901089,3.8702335,3.9032555,3.8738587,3.9175699,3.9157581,3.8975165,3.880432,3.9140382,3.928654,3.9057794,3.922089,3.9111004,3.9328542,3.9160788,3.9028885,3.9514358,3.9576452,3.9135737,3.9690442,3.957728,3.9846048,3.9592102,3.9632547,3.985939,3.9918642,4.0080376,4.0247083,4.005548,3.979688,4.022999,4.044804,4.034031,4.0681787,4.0329847,4.0294385,4.0358315,4.030227,4.0437074,4.005043,3.9923584,4.0136194,3.9814343,3.9717703,3.940176,3.9582565,3.9221509,3.9304945,3.924025,3.9177508,3.9062312,3.8577197,3.8519106,3.8449175,3.8333247,3.8105164,3.7952564,3.7825658,3.7928472,3.7794514,3.7565558,3.7523944,3.7670693,3.7546666,3.7540185,3.727683,3.7317379,3.7519565,3.7164974,3.6824367,3.7229993,3.6938138,3.7087786,3.7186265,3.7120678,3.7049375,3.7297091,3.7274735,3.7193558,3.6974163,3.6728637,3.712316,3.633078,1.708116,3.6993597,3.800062,3.8114934,3.7395031,3.7787595,3.7821064,3.8468816,3.8519855,3.8397186,3.8413632,3.8373852,3.8518496,3.8693595,3.8657045,3.9012706,3.8857434,3.8687646,3.897883,3.8494127,3.8889163,3.9051332,3.9077368,3.917344,3.9405289,3.9183958,3.9459157,3.945936,3.947943,3.9410093,3.9540863,3.9436958,3.9370923,3.943332,3.9810889,3.963431,3.9724681,3.9862566,3.9925816,3.993234,3.984313,3.9665508,3.9815586,4.0073414,3.9981265,4.0175333,4.0362167,4.026019,4.0419135,4.050318,4.0645323,4.0388665,4.0595512,4.0533047,4.0871024,4.0802126,4.0563965,4.0792613,4.100527,4.0800214,4.098146,4.1047597,4.1476893,4.1414747,4.132254,4.137053,4.1561284,4.150565,4.1527367,4.1497984,4.1791925,4.14323,4.1534266,4.178202,4.1551185,4.170978,4.1849785,4.1773996,4.180724,4.1799793,4.1759467,4.1857677,4.1996436,4.1810594,4.194557,4.210558,4.2162414,4.1816483,4.189925,4.202975,4.1935344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FS/561.png,e,0.2584474000614136,4.0,4.0,4.2308183,4.234711,4.2358437,4.226497,4.218877,4.250474,4.238663,4.235522,4.2659054,4.236386,4.2478065,4.238534,4.2286997,4.25091,4.2547655,4.27255,4.286565,4.286342,4.2818704,4.266197,4.251052,4.262316,4.258341,4.254797,4.2674837,4.230933,4.2886868,4.2942853,4.2704134,4.302001,4.2786455,4.297415,4.2993546,4.3163867,4.3078957,4.3220263,4.3102846,4.29069,4.3135037,4.279705,4.314207,4.283894,4.307061,4.3122644,4.330787,4.3367066,4.323671,4.3219433,4.318522,4.332441,4.3059254,4.357792,4.3025804,4.3203273,4.3192215,4.319895,4.30319,4.3000655,4.2837768,4.263271,4.277506,4.2803454,4.2413096,4.24039,4.2292695,4.2223763,4.225995,4.182831,4.167738,4.1825957,4.1803713,4.143538,4.1451178,4.141046,4.153183,4.1308727,4.1373615,4.1150208,4.1256027,4.1257787,4.117196,4.094945,4.0958,4.085886,4.0881066,4.085578,4.1171536,4.082783,4.0710983,4.0997276,4.06979,4.0896535,4.076994,4.075106,4.0796022,4.0760884,4.0601397,4.0362144,4.0684795,3.9990563,4.0741286,4.115218,4.1239386,4.1102796,4.0760565,4.087734,4.0674944,4.0788574,4.127125,4.121286,4.1637573,4.172069,4.1498785,4.131575,4.1575036,4.1612687,4.139126,4.1623864,4.134752,4.171836,4.141271,4.171006,4.1978736,4.1581316,4.1721935,4.1645093,4.1949024,4.1666784,4.199539,4.194482,4.191559,4.18655,4.1895094,4.1945143,4.2041283,4.2268763,4.2221637,4.2142854,4.242577,4.220682,4.2313123,4.2211695,4.2381525,4.2493086,4.2386584,4.248628,4.22963,4.240693,4.240715,4.225125,4.246427,4.2397866,4.2580786,4.244216,4.2539177,4.260778,4.21717,4.2229524,4.2527437,4.2314477,4.2493415,4.250419,4.2337427,4.2391634,4.237502,4.2237306,4.2593246,4.2736692,4.258074,4.2719,4.237014,4.2637286,4.239291,4.239327,4.257984,4.2594314,4.2503886,4.273774,4.2496,4.231971,4.2809687,4.2463126,4.260149,4.2628603,4.2391233,4.285487,4.257073,4.2786202,4.2561073,4.2527213,4.250775,4.250978,4.2860274,4.2390156,4.2853937,4.2608285,4.2714157,4.2267456,4.298268,4.2427073,4.253795,4.211987,4.2417126,4.2173877,4.233996,4.2015605,4.200486,4.1459584,4.146463,4.105639,4.1138306,4.0750213,4.052552,4.0282564,4.0066423,3.9810176,3.9234543,3.9214754,3.8924456,3.8983374,3.8443255,3.850356,3.7983215,3.7820094,3.7698002,3.7387793,3.730513,3.7328312,3.7412348,3.6969857,3.6623363,3.637839,3.645553,3.6510162,3.647582,3.6252465,3.6267958,3.613026,3.62757,3.5768209,3.5760412,3.5929167,3.568533,3.5839093,3.5908995,3.5822356,3.550288,3.590273,3.5851471,3.6038241,3.5773106,3.5749996,3.5567486,3.575007,3.5698144,3.563717,3.5802574,3.5843887,3.5912702,3.5872335,3.6030016,3.5772061,3.550205,3.5830653,3.693473,3.7269309,3.7079065,3.6895745,3.6912477,3.6432934,3.673449,3.70013,3.6912615,3.747007,3.7807698,3.772434,3.7444909,3.7707264,3.7641947,3.7538059,3.8021562,3.7929673,3.8074124,3.7925658,3.7752225,3.8086555,3.7822359,3.8086681,3.8017063,3.810316,3.8386526,3.8105016,3.8361998,3.8322043,3.8346517,3.8513968,3.8419194,3.8546007,3.8574662,3.8816495,3.8998704,3.893036,3.8960006,3.8815718,3.9097,3.8926358,3.9042454,3.900861,3.9210978,3.9137895,3.9464886,3.934885,3.9356928,3.9285457,3.9993222,3.966572,3.9765737,3.9797375,4.005734,3.9823465,4.0001526,4.0126467,4.015653,4.052372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FS/561.png,e,0.2928466000594198,16.0,16.0,3.9374702,3.9076707,3.9342709,3.9540405,3.9191055,3.9519825,3.9437757,3.9643772,3.9492748,3.9393096,3.9544272,3.9485452,3.9635572,3.9529557,3.9588957,3.9610586,3.9683986,3.9858663,3.9441879,3.9580047,3.9665473,3.9594343,3.9746366,3.9825363,3.976967,3.973811,3.9741235,3.960974,3.9710877,3.967829,3.9598408,3.9623263,3.990916,3.9695318,3.9814267,3.975802,3.99027,3.9849894,3.9806304,3.9457881,3.9556088,3.94377,3.9683185,3.9685423,3.9577348,3.9790459,3.9927979,4.0046883,3.9739695,3.965322,3.966271,3.98007,3.9837744,3.9862928,3.986,3.9701576,3.9699626,3.970502,3.9809837,3.9601576,3.981105,3.9557743,3.9440744,3.9432464,3.9405482,3.9474566,3.915194,3.9266768,3.9202645,3.8941867,3.8866415,3.8621302,3.8891068,3.8652968,3.8867693,3.8603837,3.886597,3.8494,3.8816168,3.8649306,3.8387475,3.8465202,3.8458931,3.8385808,3.840746,3.843889,3.8561437,3.8386877,3.837387,3.8312318,3.8397534,3.8331962,3.8443077,3.817799,3.8465085,3.822099,3.7686985,3.8168159,3.776328,3.7378902,3.7413454,3.7823102,3.7919888,3.813029,3.8209856,3.7954037,3.8155532,3.8164413,3.794053,3.8034363,3.798602,3.7758567,3.8099008,3.778903,3.7837958,3.7977252,3.7847388,3.7811248,3.8017247,3.7839775,3.811406,3.7749996,3.7872572,3.8107138,3.8061757,3.7980633,3.7871878,3.8055696,3.8050163,3.829145,3.8270328,3.8271525,3.8325598,3.821,3.808503,3.8427622,3.8488586,3.8701742,3.8542807,3.8726394,3.862506,3.8712,3.8710175,3.8827221,3.8557153,3.8534892,3.8679285,3.8728814,3.8736155,3.8714993,3.9042704,3.8969176,3.892129,3.904263,3.8681707,3.8789604,3.9021287,3.8869243,3.909002,3.9202597,3.8867009,3.885114,3.9244175,3.903502,3.9217348,3.920043,3.9234464,3.9330652,3.909752,3.9425962,3.925424,3.9270005,3.931791,3.9151917,3.911404,3.9530451,3.9394197,3.9353826,3.9391508,3.9273238,3.9396722,3.9564931,3.9328365,3.9332874,3.948995,3.9351256,3.9535196,3.9215488,3.9204555,3.933783,3.953457,3.9479952,3.963349,3.934636,3.9655516,3.9324965,3.9465675,3.947841,3.9418766,3.94779,3.9390407,3.9308593,3.9506578,3.9211042,3.916388,3.9335284,3.9016442,3.8984034,3.8886695,3.8776815,3.848042,3.8226173,3.8231792,3.777195,3.7724006,3.751573,3.7487557,3.726776,3.669773,3.690854,3.6502097,3.6658494,3.6274457,3.6188793,3.58413,3.5947068,3.6011827,3.546245,3.5448675,3.5434957,3.5025182,3.5209854,3.5040305,3.4936373,3.4890635,3.5007715,3.4916308,3.4916854,3.457534,3.4573212,3.4555693,3.376366,3.4297822,3.517316,3.5097136,3.4848616,3.653189,3.5130398,3.4533267,3.5064487,3.5010746,3.4754684,3.5369728,3.5633874,3.558319,3.5682013,3.5773997,3.5763812,3.5891032,3.5923073,3.599055,3.5983632,3.630924,3.5909343,3.62723,3.6148746,3.6317048,3.6235595,3.6198716,3.6354718,3.6642785,3.677413,3.6789484,3.6621594,3.675041,3.6782815,3.7012565,3.6976435,3.6879683,3.6845825,3.712859,3.7243698,3.7338696,3.7178392,3.7543733,3.7721207,3.7597206,3.7842062,3.7805908,3.7700315,3.7782335,3.7942386,3.805303,3.802268,3.8101072,3.8149858,3.800672,3.8469696,3.854245,3.8123672,3.8298757,3.8290462,3.8282647,3.826415,3.8300893,3.8480077,3.8841248,3.8712025,3.8708565,3.8606548,3.8897462,3.8668103,3.8732567,3.8746762,3.8928254,3.8952255,3.9009984,3.9112766,3.9004536,3.9044,3.919632,3.9137838,3.9071891,3.9038258,3.9177644,3.9203296,3.913258,3.8911273,3.884512,3.9204001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FS/321.png,e,0.2340473001822829,8.0,8.0,4.1505322,4.137747,4.146302,4.1361737,4.159539,4.1568165,4.165383,4.172837,4.1579347,4.1724668,4.1730986,4.1797504,4.193859,4.1947465,4.2052956,4.188733,4.1679635,4.2140393,4.253843,4.2409687,4.2483134,4.2614107,4.2503905,4.227118,4.244957,4.260436,4.279753,4.272773,4.2752876,4.282351,4.2779875,4.278538,4.2726173,4.277473,4.2790923,4.2996845,4.2917347,4.287644,4.2898936,4.2854934,4.296784,4.312468,4.316763,4.3123093,4.2859426,4.326999,4.288107,4.299603,4.289179,4.2849197,4.3191333,4.31482,4.2819457,4.288217,4.2904425,4.287741,4.2825017,4.2723103,4.257754,4.2500763,4.2435555,4.2311296,4.1725364,4.199715,4.1784797,4.1662135,4.1618366,4.1470523,4.1428447,4.104712,4.1021423,4.097466,4.0982356,4.087954,4.1030865,4.104661,4.0602207,4.075966,4.0614457,4.0438704,4.041992,4.052165,4.022767,4.0478535,4.0296426,4.000873,4.023948,4.035506,4.036535,4.0375934,4.045065,4.03995,4.0581017,4.0547667,4.036031,4.0385036,4.0361915,4.0392427,4.0555186,4.0451665,4.0668874,4.034551,4.0615883,4.0334563,4.04167,4.0724163,4.0735373,4.0927286,4.082987,4.095345,4.088826,4.1192923,4.0837693,4.106981,4.105181,4.1018386,4.108968,4.1080713,4.1335025,4.113638,4.122224,4.1615887,4.158779,4.1383204,4.1576934,4.127008,4.136322,4.14071,4.149693,4.149418,4.147646,4.1706614,4.1589184,4.1715727,4.1725693,4.164665,4.1675057,4.1414623,4.176844,4.201085,4.1851263,4.1999903,4.2083216,4.2031384,4.1887665,4.178546,4.1842284,4.1805058,4.1997356,4.192106,4.1734457,4.16557,4.168001,4.155708,4.1391416,4.133385,4.120831,4.110952,4.1053567,4.0982585,4.087114,4.08843,4.1050014,4.0906544,4.0777364,4.0896263,4.086945,4.0884933,4.063848,4.0585446,4.066896,4.0834174,4.07806,4.0836387,4.075269,4.0890083,4.0745926,4.0912085,4.0617156,4.05779,4.090288,4.0736046,4.075202,4.0825796,4.109865,4.092952,4.0937986,4.1080666,4.088609,4.07121,4.093243,4.138495,4.1040664,4.096746,4.1523705,4.131023,4.1412435,4.162006,4.167375,4.1618123,4.1552806,4.186623,4.1651154,4.2037673,4.175679,4.1705556,4.189976,4.1998625,4.1843767,4.2142587,4.2069073,4.219365,4.216786,4.2218785,4.2308793,4.2281427,4.2436657,4.2232985,4.2535295,4.2507715,4.2255774,4.2378654,4.264175,4.255051,4.2342706,4.280233,4.2431545,4.226578,4.217147,4.2166224,4.192628,4.1713324,4.1888776,4.150614,4.1170683,4.0838027,4.085074,4.0508285,4.0507364,4.0158653,3.9775817,3.991891,3.9608588,3.9637086,3.9522834,3.9177783,3.9320602,3.9120874,3.9139764,3.8596518,3.8544767,3.8790307,3.8757236,3.8409598,3.8241203,3.8207452,3.871229,3.853517,3.89232,3.8578517,3.8542428,3.85988,3.8757768,3.965685,3.9558892,3.9570167,3.9677072,3.9940162,3.9853437,4.0025406,4.0294776,4.0266647,4.0545835,4.0094957,4.026173,4.0142264,4.0537844,4.056127,4.0865397,4.108663,4.103191,4.1049595,4.098982,4.1330185,4.141056,4.1152496,4.158534,4.1529145,4.154591,4.1747007,4.1742487,4.173572,4.163066,4.168902,4.1746397,4.1941695,4.1876354,4.219088,4.224846,4.213545,4.2117643,4.2295976,4.2287865,4.2273636,4.2457714,4.233529,4.2319403,4.236603,4.2408714,4.2411165,4.247198,4.2466483,4.261056,4.2991405,4.2884674,4.265366,4.335811,4.3069844,4.30798,4.302513,4.31072,4.3136473,4.3096614,4.3256574,4.336098,4.334103,4.3361,4.3106766,4.332126,4.3224154,4.351548,4.329331,4.3616123,4.368797,4.330859,4.3455443,4.3651795,4.3978477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
